Pool Price

""

Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
"01/25/2018 05","31.75","40.33","9405.0"
"01/25/2018 06","33.73","40.36","9661.0"
"01/25/2018 07","34.54","40.38","10104.0"
"01/25/2018 08","34.54","40.40","10539.0"
"01/25/2018 09","34.33","40.42","10705.0"
"01/25/2018 10","34.05","40.44","10744.0"
"01/25/2018 11","32.93","40.46","10790.0"
"01/25/2018 12","31.74","40.48","10790.0"
"01/25/2018 13","31.74","40.50","10754.0"
"01/25/2018 14","31.74","40.52","10762.0"
"01/25/2018 15","31.75","40.53","10775.0"
"01/25/2018 16","32.58","40.54","10846.0"
"01/25/2018 17","33.26","40.55","10960.0"
"01/25/2018 18","34.11","40.56","11201.0"
"01/25/2018 19","34.54","40.58","11118.0"
"01/25/2018 20","33.30","40.60","10767.0"
"01/25/2018 21","31.90","40.62","10604.0"
"01/25/2018 22","31.75","40.63","10414.0"
"01/25/2018 23","31.74","40.65","10165.0"
"01/25/2018 24","29.01","40.66","9872.0"
"01/26/2018 01","30.25","40.67","9729.0"
"01/26/2018 02","27.26","40.68","9654.0"
"01/26/2018 03","27.82","40.70","9588.0"
"01/26/2018 04","27.83","40.71","9566.0"
"01/26/2018 05","29.25","40.73","9574.0"
"01/26/2018 06","31.51","40.74","9687.0"
"01/26/2018 07","33.20","40.76","10138.0"
"01/26/2018 08","33.77","40.78","10649.0"
"01/26/2018 09","34.55","40.79","10849.0"
"01/26/2018 10","34.55","40.81","10878.0"
"01/26/2018 11","36.19","40.82","10925.0"
"01/26/2018 12","34.77","40.83","10903.0"
"01/26/2018 13","34.55","40.84","10831.0"
"01/26/2018 14","34.55","40.85","10809.0"
"01/26/2018 15","34.55","40.87","10802.0"
"01/26/2018 16","34.54","40.88","10776.0"
"01/26/2018 17","34.09","40.89","10853.0"
"01/26/2018 18","34.37","40.90","11110.0"
"01/26/2018 19","34.54","40.92","11134.0"
"01/26/2018 20","34.54","40.93","11022.0"
"01/26/2018 21","34.54","40.95","10909.0"
"01/26/2018 22","33.59","40.97","10726.0"
"01/26/2018 23","31.75","40.98","10440.0"
"01/26/2018 24","32.87","41.00","10179.0"
"01/27/2018 01","31.81","41.02","9943.0"
"01/27/2018 02","31.75","41.03","9805.0"
"01/27/2018 03","31.75","41.05","9691.0"
"01/27/2018 04","31.74","41.06","9637.0"
"01/27/2018 05","31.75","41.08","9628.0"
"01/27/2018 06","32.68","41.10","9734.0"
"01/27/2018 07","33.77","41.11","9891.0"
"01/27/2018 08","33.75","41.12","10125.0"
"01/27/2018 09","34.54","41.13","10381.0"
"01/27/2018 10","34.55","41.15","10523.0"
"01/27/2018 11","34.54","41.17","10655.0"
"01/27/2018 12","34.54","41.18","10683.0"
"01/27/2018 13","34.54","41.19","10722.0"
"01/27/2018 14","34.54","41.20","10681.0"
"01/27/2018 15","34.54","41.21","10712.0"
"01/27/2018 16","34.54","41.21","10739.0"
"01/27/2018 17","34.54","41.21","10783.0"
"01/27/2018 18","37.24","41.22","11059.0"
"01/27/2018 19","35.12","41.23","11011.0"
"01/27/2018 20","34.54","41.23","10848.0"
"01/27/2018 21","34.54","41.23","10730.0"
"01/27/2018 22","34.54","41.22","10612.0"
"01/27/2018 23","34.05","41.22","10359.0"
"01/27/2018 24","33.75","41.23","10089.0"
"01/28/2018 01","31.75","41.24","9935.0"
"01/28/2018 02","31.59","41.25","9821.0"
"01/28/2018 03","29.94","41.25","9782.0"
"01/28/2018 04","27.83","41.25","9749.0"
"01/28/2018 05","31.13","41.26","9756.0"
"01/28/2018 06","31.75","41.27","9798.0"
"01/28/2018 07","32.83","41.27","9903.0"
"01/28/2018 08","32.63","41.27","10138.0"
"01/28/2018 09","34.51","41.27","10296.0"
"01/28/2018 10","34.38","41.26","10423.0"
"01/28/2018 11","34.48","41.25","10553.0"
"01/28/2018 12","34.55","41.23","10604.0"
"01/28/2018 13","34.55","41.22","10594.0"
"01/28/2018 14","34.54","41.22","10598.0"
"01/28/2018 15","34.54","41.21","10607.0"
"01/28/2018 16","34.54","41.21","10683.0"
"01/28/2018 17","35.20","41.21","10898.0"
"01/28/2018 18","42.90","41.22","11297.0"
"01/28/2018 19","41.08","41.24","11356.0"
"01/28/2018 20","36.00","41.24","11222.0"
"01/28/2018 21","35.05","41.24","11059.0"
"01/28/2018 22","35.65","41.23","10836.0"
"01/28/2018 23","33.94","41.23","10457.0"
"01/28/2018 24","34.35","41.23","10163.0"
"01/29/2018 01","33.67","41.23","9984.0"
"01/29/2018 02","33.26","41.24","9897.0"
"01/29/2018 03","32.84","41.26","9814.0"
"01/29/2018 04","31.53","41.27","9786.0"
"01/29/2018 05","32.05","41.28","9861.0"
"01/29/2018 06","33.40","41.29","10055.0"
"01/29/2018 07","33.52","41.29","10465.0"
"01/29/2018 08","33.99","41.30","10951.0"
"01/29/2018 09","34.35","41.31","11059.0"
"01/29/2018 10","33.30","41.31","10998.0"
"01/29/2018 11","33.41","41.31","11027.0"
"01/29/2018 12","33.26","41.30","11046.0"
"01/29/2018 13","33.26","41.28","11027.0"
"01/29/2018 14","33.05","41.27","10947.0"
"01/29/2018 15","33.25","41.25","10928.0"
"01/29/2018 16","34.73","41.23","10972.0"
"01/29/2018 17","34.90","41.22","11092.0"
"01/29/2018 18","35.21","41.22","11355.0"
"01/29/2018 19","35.46","41.21","11257.0"
"01/29/2018 20","34.54","41.21","11093.0"
"01/29/2018 21","33.72","41.20","10917.0"
"01/29/2018 22","32.64","41.18","10597.0"
"01/29/2018 23","31.32","41.18","10207.0"
"01/29/2018 24","32.39","41.18","9905.0"
"01/30/2018 01","31.74","41.19","9741.0"
"01/30/2018 02","30.68","41.19","9646.0"
"01/30/2018 03","27.18","41.19","9599.0"
"01/30/2018 04","27.04","41.19","9600.0"
"01/30/2018 05","26.76","41.19","9619.0"
"01/30/2018 06","27.14","41.19","9811.0"
"01/30/2018 07","31.57","41.20","10188.0"
"01/30/2018 08","33.06","41.20","10662.0"
"01/30/2018 09","33.26","41.21","10801.0"
"01/30/2018 10","32.97","41.22","10802.0"
"01/30/2018 11","31.78","41.22","10812.0"
"01/30/2018 12","33.25","41.22","10775.0"
"01/30/2018 13","32.39","41.22","10734.0"
"01/30/2018 14","31.08","41.22","10728.0"
"01/30/2018 15","31.07","41.22","10774.0"
"01/30/2018 16","31.74","41.21","10848.0"
"01/30/2018 17","31.74","41.21","10955.0"
"01/30/2018 18","32.75","41.19","11239.0"
"01/30/2018 19","32.18","41.18","11221.0"
"01/30/2018 20","31.67","41.18","11056.0"
"01/30/2018 21","30.17","41.16","10874.0"
"01/30/2018 22","28.81","41.15","10682.0"
"01/30/2018 23","27.16","41.12","10357.0"
"01/30/2018 24","27.11","41.09","10069.0"
"01/31/2018 01","27.10","41.07","9975.0"
"01/31/2018 02","27.14","41.04","9862.0"
"01/31/2018 03","27.10","41.03","9791.0"
"01/31/2018 04","27.13","41.01","9786.0"
"01/31/2018 05","27.46","40.99","9875.0"
"01/31/2018 06","31.74","40.98","10111.0"
"01/31/2018 07","33.53","40.97","10570.0"
"01/31/2018 08","33.68","40.96","11044.0"
"01/31/2018 09","34.54","40.96","11183.0"
"01/31/2018 10","34.54","40.96","11181.0"
"01/31/2018 11","34.54","40.96","11228.0"
"01/31/2018 12","34.78","40.95","11235.0"
"01/31/2018 13","34.55","40.95","11214.0"
"01/31/2018 14","34.55","40.95","11188.0"
"01/31/2018 15","34.55","40.95","11183.0"
"01/31/2018 16","34.54","40.95","11205.0"
"01/31/2018 17","35.08","40.95","11316.0"
"01/31/2018 18","36.38","40.95","11567.0"
"01/31/2018 19","36.33","40.95","11509.0"
"01/31/2018 20","35.75","40.95","11356.0"
"01/31/2018 21","34.55","40.95","11272.0"
"01/31/2018 22","33.84","40.95","11034.0"
"01/31/2018 23","33.64","40.95","10674.0"
"01/31/2018 24","34.37","40.96","10378.0"
"02/01/2018 01","33.26","40.96","10231.0"
"02/01/2018 02","32.11","40.96","10089.0"
"02/01/2018 03","31.74","40.96","10026.0"
"02/01/2018 04","31.74","40.96","9960.0"
"02/01/2018 05","31.74","40.96","10033.0"
"02/01/2018 06","33.88","40.96","10321.0"
"02/01/2018 07","35.82","40.96","10757.0"
"02/01/2018 08","35.39","40.97","11189.0"
"02/01/2018 09","36.43","40.97","11268.0"
"02/01/2018 10","36.43","40.97","11258.0"
"02/01/2018 11","36.43","40.97","11262.0"
"02/01/2018 12","36.43","40.98","11261.0"
"02/01/2018 13","36.43","40.98","11179.0"
"02/01/2018 14","36.44","40.98","11160.0"
"02/01/2018 15","36.44","40.98","11101.0"
"02/01/2018 16","36.44","40.99","11057.0"
"02/01/2018 17","36.44","40.99","11102.0"
"02/01/2018 18","36.44","41.00","11268.0"
"02/01/2018 19","36.24","41.00","11243.0"
"02/01/2018 20","33.99","41.00","11150.0"
"02/01/2018 21","34.69","41.00","11128.0"
"02/01/2018 22","36.12","41.01","10969.0"
"02/01/2018 23","32.70","41.01","10662.0"
"02/01/2018 24","33.65","41.01","10347.0"
"02/02/2018 01","33.05","41.01","10194.0"
"02/02/2018 02","31.75","41.01","10067.0"
"02/02/2018 03","31.74","41.01","9944.0"
"02/02/2018 04","31.74","41.01","9923.0"
"02/02/2018 05","31.74","41.01","9975.0"
"02/02/2018 06","33.66","41.02","10146.0"
"02/02/2018 07","36.44","41.02","10513.0"
"02/02/2018 08","36.43","41.03","11015.0"
"02/02/2018 09","36.44","41.03","11109.0"
"02/02/2018 10","36.88","41.03","11110.0"
"02/02/2018 11","36.43","41.03","11156.0"
"02/02/2018 12","36.44","41.03","11140.0"
"02/02/2018 13","36.43","41.03","11091.0"
"02/02/2018 14","36.44","41.03","11086.0"
"02/02/2018 15","36.43","41.03","11043.0"
"02/02/2018 16","36.43","41.04","11118.0"
"02/02/2018 17","36.43","41.04","11137.0"
"02/02/2018 18","35.62","41.04","11191.0"
"02/02/2018 19","36.43","41.04","11173.0"
"02/02/2018 20","34.96","41.04","11086.0"
"02/02/2018 21","36.24","41.04","11038.0"
"02/02/2018 22","34.83","41.04","10879.0"
"02/02/2018 23","32.55","41.04","10601.0"
"02/02/2018 24","31.92","41.04","10287.0"
"02/03/2018 01","27.34","41.04","10097.0"
"02/03/2018 02","27.19","41.04","9983.0"
"02/03/2018 03","27.14","41.04","9921.0"
"02/03/2018 04","27.08","41.04","9912.0"
"02/03/2018 05","27.08","41.03","9906.0"
"02/03/2018 06","27.12","41.03","9919.0"
"02/03/2018 07","27.16","41.03","10057.0"
"02/03/2018 08","27.12","41.02","10347.0"
"02/03/2018 09","27.18","41.00","10553.0"
"02/03/2018 10","27.19","40.99","10682.0"
"02/03/2018 11","27.19","40.98","10786.0"
"02/03/2018 12","28.57","40.97","10846.0"
"02/03/2018 13","31.68","40.96","10861.0"
"02/03/2018 14","31.74","40.96","10843.0"
"02/03/2018 15","31.75","40.96","10804.0"
"02/03/2018 16","31.74","40.95","10754.0"
"02/03/2018 17","31.75","40.95","10862.0"
"02/03/2018 18","32.73","40.95","11156.0"
"02/03/2018 19","33.26","40.94","11260.0"
"02/03/2018 20","33.26","40.94","11135.0"
"02/03/2018 21","33.26","40.94","11047.0"
"02/03/2018 22","31.76","40.94","10876.0"
"02/03/2018 23","31.75","40.94","10585.0"
"02/03/2018 24","30.43","40.93","10322.0"
"02/04/2018 01","27.19","40.93","10124.0"
"02/04/2018 02","27.18","40.92","10013.0"
"02/04/2018 03","27.15","40.92","9927.0"
"02/04/2018 04","27.15","40.92","9927.0"
"02/04/2018 05","27.15","40.92","9907.0"
"02/04/2018 06","27.18","40.92","9921.0"
"02/04/2018 07","27.22","40.91","10041.0"
"02/04/2018 08","27.92","40.89","10222.0"
"02/04/2018 09","31.74","40.88","10335.0"
"02/04/2018 10","31.74","40.88","10409.0"
"02/04/2018 11","31.75","40.88","10498.0"
"02/04/2018 12","32.66","40.88","10564.0"
"02/04/2018 13","33.26","40.88","10562.0"
"02/04/2018 14","33.26","40.87","10541.0"
"02/04/2018 15","33.26","40.87","10520.0"
"02/04/2018 16","33.26","40.87","10569.0"
"02/04/2018 17","33.96","40.87","10753.0"
"02/04/2018 18","34.55","40.87","11014.0"
"02/04/2018 19","34.55","40.87","11038.0"
"02/04/2018 20","34.54","40.88","10973.0"
"02/04/2018 21","33.49","40.88","10852.0"
"02/04/2018 22","32.78","40.88","10664.0"
"02/04/2018 23","31.02","40.88","10287.0"
"02/04/2018 24","29.19","40.88","10037.0"
"02/05/2018 01","27.19","40.87","9919.0"
"02/05/2018 02","27.18","40.87","9829.0"
"02/05/2018 03","27.18","40.87","9812.0"
"02/05/2018 04","27.18","40.87","9801.0"
"02/05/2018 05","27.18","40.87","9801.0"
"02/05/2018 06","30.92","40.87","10026.0"
"02/05/2018 07","32.68","40.88","10465.0"
"02/05/2018 08","33.26","40.89","10974.0"
"02/05/2018 09","33.39","40.89","11051.0"
"02/05/2018 10","34.54","40.90","11061.0"
"02/05/2018 11","34.54","40.91","11123.0"
"02/05/2018 12","34.54","40.92","11135.0"
"02/05/2018 13","34.54","40.93","11044.0"
"02/05/2018 14","34.37","40.94","10995.0"
"02/05/2018 15","33.26","40.94","10940.0"
"02/05/2018 16","33.26","40.94","10958.0"
"02/05/2018 17","33.26","40.94","11044.0"
"02/05/2018 18","33.69","40.92","11221.0"
"02/05/2018 19","33.94","40.90","11294.0"
"02/05/2018 20","33.67","40.90","11211.0"
"02/05/2018 21","31.75","40.88","11138.0"
"02/05/2018 22","31.44","40.86","10985.0"
"02/05/2018 23","28.83","40.85","10639.0"
"02/05/2018 24","29.63","40.85","10331.0"
"02/06/2018 01","27.17","40.84","10110.0"
"02/06/2018 02","27.07","40.83","10006.0"
"02/06/2018 03","26.63","40.82","9975.0"
"02/06/2018 04","26.32","40.82","9962.0"
"02/06/2018 05","26.22","40.82","9973.0"
"02/06/2018 06","27.07","40.82","10139.0"
"02/06/2018 07","27.92","40.82","10564.0"
"02/06/2018 08","28.27","40.82","11088.0"
"02/06/2018 09","28.93","40.82","11126.0"
"02/06/2018 10","30.03","40.82","11109.0"
"02/06/2018 11","32.83","40.82","11105.0"
"02/06/2018 12","31.75","40.82","11073.0"
"02/06/2018 13","33.25","40.82","10981.0"
"02/06/2018 14","33.26","40.82","10899.0"
"02/06/2018 15","33.26","40.82","10872.0"
"02/06/2018 16","33.67","40.81","10995.0"
"02/06/2018 17","34.54","40.81","11077.0"
"02/06/2018 18","33.60","40.78","11233.0"
"02/06/2018 19","32.15","40.77","11245.0"
"02/06/2018 20","31.74","40.77","11258.0"
"02/06/2018 21","31.25","40.76","11177.0"
"02/06/2018 22","30.42","40.75","10912.0"
"02/06/2018 23","27.18","40.75","10558.0"
"02/06/2018 24","27.18","40.75","10247.0"
"02/07/2018 01","27.17","40.75","10015.0"
"02/07/2018 02","27.12","40.75","9894.0"
"02/07/2018 03","27.08","40.75","9876.0"
"02/07/2018 04","27.07","40.75","9847.0"
"02/07/2018 05","27.17","40.75","9878.0"
"02/07/2018 06","30.17","40.74","10098.0"
"02/07/2018 07","32.25","40.74","10550.0"
"02/07/2018 08","33.26","40.74","11054.0"
"02/07/2018 09","33.26","40.74","11000.0"
"02/07/2018 10","33.50","40.74","11036.0"
"02/07/2018 11","34.31","40.73","11073.0"
"02/07/2018 12","33.26","40.73","11125.0"
"02/07/2018 13","33.25","40.73","11058.0"
"02/07/2018 14","33.75","40.73","11062.0"
"02/07/2018 15","33.26","40.73","11048.0"
"02/07/2018 16","33.26","40.73","11106.0"
"02/07/2018 17","33.26","40.73","11146.0"
"02/07/2018 18","34.54","40.73","11297.0"
"02/07/2018 19","35.37","40.73","11298.0"
"02/07/2018 20","33.49","40.72","11233.0"
"02/07/2018 21","33.26","40.72","11109.0"
"02/07/2018 22","32.88","40.72","10969.0"
"02/07/2018 23","30.63","40.72","10533.0"
"02/07/2018 24","31.84","40.72","10220.0"
"02/08/2018 01","31.71","40.72","10069.0"
"02/08/2018 02","29.35","40.72","9974.0"
"02/08/2018 03","27.19","40.72","9907.0"
"02/08/2018 04","27.18","40.72","9913.0"
"02/08/2018 05","27.19","40.72","9960.0"
"02/08/2018 06","27.19","40.72","10146.0"
"02/08/2018 07","31.94","40.72","10565.0"
"02/08/2018 08","33.26","40.71","11007.0"
"02/08/2018 09","33.26","40.71","11124.0"
"02/08/2018 10","33.26","40.70","11174.0"
"02/08/2018 11","34.33","40.70","11220.0"
"02/08/2018 12","34.96","40.70","11263.0"
"02/08/2018 13","36.43","40.70","11152.0"
"02/08/2018 14","36.43","40.70","11115.0"
"02/08/2018 15","42.12","40.71","11078.0"
"02/08/2018 16","45.96","40.73","11085.0"
"02/08/2018 17","46.06","40.75","11149.0"
"02/08/2018 18","74.51","40.81","11285.0"
"02/08/2018 19","60.21","40.84","11315.0"
"02/08/2018 20","46.06","40.86","11240.0"
"02/08/2018 21","45.82","40.88","11212.0"
"02/08/2018 22","44.84","40.89","11016.0"
"02/08/2018 23","35.20","40.90","10671.0"
"02/08/2018 24","35.84","40.90","10380.0"
"02/09/2018 01","33.26","40.90","10249.0"
"02/09/2018 02","33.26","40.90","10161.0"
"02/09/2018 03","33.26","40.90","10136.0"
"02/09/2018 04","33.26","40.91","10145.0"
"02/09/2018 05","33.26","40.91","10205.0"
"02/09/2018 06","33.83","40.91","10389.0"
"02/09/2018 07","34.55","40.91","10786.0"
"02/09/2018 08","35.26","40.90","11182.0"
"02/09/2018 09","36.27","40.89","11292.0"
"02/09/2018 10","36.43","40.89","11285.0"
"02/09/2018 11","36.44","40.88","11229.0"
"02/09/2018 12","36.19","40.88","11169.0"
"02/09/2018 13","34.54","40.88","11052.0"
"02/09/2018 14","34.54","40.88","10998.0"
"02/09/2018 15","34.74","40.87","10921.0"
"02/09/2018 16","34.54","40.87","10831.0"
"02/09/2018 17","34.54","40.87","10883.0"
"02/09/2018 18","36.43","40.86","11092.0"
"02/09/2018 19","35.24","40.86","11253.0"
"02/09/2018 20","34.55","40.86","11178.0"
"02/09/2018 21","34.54","40.85","11091.0"
"02/09/2018 22","33.91","40.85","10957.0"
"02/09/2018 23","33.26","40.85","10736.0"
"02/09/2018 24","32.59","40.84","10386.0"
"02/10/2018 01","29.37","40.84","10163.0"
"02/10/2018 02","27.47","40.83","10057.0"
"02/10/2018 03","27.39","40.82","9949.0"
"02/10/2018 04","27.19","40.81","9878.0"
"02/10/2018 05","27.18","40.81","9870.0"
"02/10/2018 06","27.18","40.80","9923.0"
"02/10/2018 07","27.18","40.78","10056.0"
"02/10/2018 08","29.23","40.77","10288.0"
"02/10/2018 09","31.75","40.75","10425.0"
"02/10/2018 10","33.11","40.74","10536.0"
"02/10/2018 11","33.26","40.72","10533.0"
"02/10/2018 12","33.26","40.71","10539.0"
"02/10/2018 13","33.26","40.70","10547.0"
"02/10/2018 14","32.75","40.69","10537.0"
"02/10/2018 15","31.74","40.69","10504.0"
"02/10/2018 16","31.75","40.68","10553.0"
"02/10/2018 17","31.74","40.67","10623.0"
"02/10/2018 18","31.74","40.65","10877.0"
"02/10/2018 19","31.75","40.64","11058.0"
"02/10/2018 20","31.74","40.63","10935.0"
"02/10/2018 21","30.66","40.63","10839.0"
"02/10/2018 22","27.90","40.61","10680.0"
"02/10/2018 23","29.85","40.60","10451.0"
"02/10/2018 24","27.54","40.59","10235.0"
"02/11/2018 01","27.19","40.58","9990.0"
"02/11/2018 02","27.19","40.56","9846.0"
"02/11/2018 03","28.85","40.55","9758.0"
"02/11/2018 04","27.19","40.54","9740.0"
"02/11/2018 05","27.19","40.53","9776.0"
"02/11/2018 06","27.18","40.52","9834.0"
"02/11/2018 07","27.18","40.50","10006.0"
"02/11/2018 08","27.32","40.33","10203.0"
"02/11/2018 09","30.85","39.08","10309.0"
"02/11/2018 10","33.03","37.88","10509.0"
"02/11/2018 11","33.26","36.82","10584.0"
"02/11/2018 12","33.26","36.67","10654.0"
"02/11/2018 13","33.26","36.55","10665.0"
"02/11/2018 14","33.26","35.89","10623.0"
"02/11/2018 15","33.26","35.81","10590.0"
"02/11/2018 16","33.56","35.40","10649.0"
"02/11/2018 17","34.54","34.83","10845.0"
"02/11/2018 18","38.23","33.92","11139.0"
"02/11/2018 19","45.85","33.87","11333.0"
"02/11/2018 20","41.44","33.85","11273.0"
"02/11/2018 21","36.44","33.84","11176.0"
"02/11/2018 22","36.44","33.83","11000.0"
"02/11/2018 23","34.67","33.83","10721.0"
"02/11/2018 24","34.14","33.83","10476.0"
"02/12/2018 01","33.26","33.83","10294.0"
"02/12/2018 02","33.26","33.83","10214.0"
"02/12/2018 03","31.90","33.82","10142.0"
"02/12/2018 04","31.74","33.82","10078.0"
"02/12/2018 05","31.74","33.82","10124.0"
"02/12/2018 06","31.75","33.82","10327.0"
"02/12/2018 07","33.13","33.82","10771.0"
"02/12/2018 08","34.55","33.82","11227.0"
"02/12/2018 09","34.54","33.81","11279.0"
"02/12/2018 10","34.54","33.81","11306.0"
"02/12/2018 11","34.54","33.81","11260.0"
"02/12/2018 12","33.22","33.81","11128.0"
"02/12/2018 13","33.26","33.80","11122.0"
"02/12/2018 14","33.07","33.80","11052.0"
"02/12/2018 15","32.37","33.79","11027.0"
"02/12/2018 16","31.74","33.79","10968.0"
"02/12/2018 17","31.74","33.79","11059.0"
"02/12/2018 18","31.74","33.78","11225.0"
"02/12/2018 19","31.75","33.77","11274.0"
"02/12/2018 20","31.74","33.77","11141.0"
"02/12/2018 21","30.51","33.77","11003.0"
"02/12/2018 22","27.94","33.76","10764.0"
"02/12/2018 23","27.17","33.75","10378.0"
"02/12/2018 24","26.48","33.74","10063.0"
"02/13/2018 01","25.83","33.74","9896.0"
"02/13/2018 02","25.94","33.73","9785.0"
"02/13/2018 03","24.15","33.72","9712.0"
"02/13/2018 04","27.27","33.72","9683.0"
"02/13/2018 05","27.18","33.71","9720.0"
"02/13/2018 06","29.56","33.71","9901.0"
"02/13/2018 07","32.06","33.70","10274.0"
"02/13/2018 08","34.43","33.70","10532.0"
"02/13/2018 09","33.25","33.69","10484.0"
"02/13/2018 10","33.46","33.69","10410.0"
"02/13/2018 11","31.74","33.68","10373.0"
"02/13/2018 12","29.34","33.66","10399.0"
"02/13/2018 13","31.75","33.65","10427.0"
"02/13/2018 14","31.74","33.64","10422.0"
"02/13/2018 15","31.20","33.64","10394.0"
"02/13/2018 16","31.60","33.63","10377.0"
"02/13/2018 17","31.99","33.62","10487.0"
"02/13/2018 18","32.17","33.60","10670.0"
"02/13/2018 19","33.26","33.58","10891.0"
"02/13/2018 20","32.11","33.56","10844.0"
"02/13/2018 21","31.75","33.11","10665.0"
"02/13/2018 22","28.94","33.08","10434.0"
"02/13/2018 23","27.14","33.06","9996.0"
"02/13/2018 24","25.21","33.05","9669.0"
"02/14/2018 01","22.27","33.03","9498.0"
"02/14/2018 02","17.70","33.00","9401.0"
"02/14/2018 03","13.72","32.97","9381.0"
"02/14/2018 04","23.69","32.96","9370.0"
"02/14/2018 05","27.18","32.95","9429.0"
"02/14/2018 06","27.18","32.94","9696.0"
"02/14/2018 07","27.21","32.92","10128.0"
"02/14/2018 08","27.45","32.91","10584.0"
"02/14/2018 09","32.14","32.91","10644.0"
"02/14/2018 10","34.54","32.90","10703.0"
"02/14/2018 11","35.02","32.90","10767.0"
"02/14/2018 12","34.54","32.90","10801.0"
"02/14/2018 13","33.19","32.89","10776.0"
"02/14/2018 14","27.82","32.89","10780.0"
"02/14/2018 15","27.23","32.88","10744.0"
"02/14/2018 16","28.02","32.87","10771.0"
"02/14/2018 17","31.75","32.86","10915.0"
"02/14/2018 18","32.73","32.84","11093.0"
"02/14/2018 19","34.27","32.84","11258.0"
"02/14/2018 20","33.26","32.83","11159.0"
"02/14/2018 21","33.01","32.83","11016.0"
